Time,parking_lot,Empty_spaces,Occupied_spaces
2024-07-05 22:43:55.187482,A,2,4
2024-07-05 22:43:55.361841,A,2,4
2024-07-05 22:43:55.542634,A,2,7
2024-07-05 22:43:55.735600,A,2,5
2024-07-05 22:43:55.902770,A,2,5
2024-07-05 22:43:56.074713,A,2,4
2024-07-05 22:43:56.252650,A,2,4
2024-07-05 22:43:56.430686,A,2,4
2024-07-05 22:43:56.602437,A,2,4
2024-07-05 22:43:56.779669,A,2,4
2024-07-05 22:43:56.947386,A,2,3
2024-07-05 22:43:57.126082,A,2,3
2024-07-05 22:43:57.296468,A,2,4
2024-07-05 22:43:57.468041,A,2,4
2024-07-05 22:43:57.643642,A,2,3
2024-07-05 22:43:57.833796,A,2,3
2024-07-05 22:43:58.013566,A,2,4
2024-07-05 22:43:58.183824,A,2,4
2024-07-05 22:43:58.357879,A,2,4
2024-07-05 22:43:58.526579,A,2,4
2024-07-05 22:43:58.697649,A,2,4
2024-07-05 22:43:58.874578,A,2,4
2024-07-05 22:43:59.056778,A,2,4
2024-07-05 22:43:59.235282,A,2,4
2024-07-05 22:43:59.410248,A,2,3
2024-07-05 22:43:59.579754,A,2,5
2024-07-05 22:43:59.753453,A,2,5
2024-07-05 22:43:59.936478,A,2,5
2024-07-05 22:44:00.126838,A,2,4
2024-07-05 22:44:00.303683,A,2,4
2024-07-05 22:44:00.483690,A,2,4
2024-07-05 22:44:00.713290,A,2,4
2024-07-05 22:44:01.043641,A,2,4
2024-07-05 22:44:01.228788,A,2,4
2024-07-05 22:44:01.431644,A,2,4
2024-07-05 22:44:01.622583,A,2,5
2024-07-05 22:44:01.801833,A,2,5
2024-07-05 22:44:02.028328,A,2,4
2024-07-05 22:44:02.257904,A,2,5
2024-07-05 22:44:02.519938,A,2,5
2024-07-05 22:44:02.785371,A,2,4
2024-07-05 22:44:03.008922,A,2,4
2024-07-05 22:44:03.225726,A,2,4
2024-07-05 22:44:03.443708,A,2,4
2024-07-05 22:44:03.643530,A,2,5
2024-07-05 22:44:03.850141,A,2,4
2024-07-05 22:44:04.043456,A,2,4
2024-07-05 22:44:04.242412,A,2,4
2024-07-05 22:44:04.448778,A,2,4
2024-07-05 22:44:04.632616,A,2,4
2024-07-05 22:44:04.815224,A,2,4
2024-07-05 22:44:05.046807,A,2,3
2024-07-05 22:44:05.253741,A,2,3
2024-07-05 22:44:05.469163,A,2,3
2024-07-05 22:44:05.742363,A,2,3
2024-07-05 22:44:06.016195,A,2,3
2024-07-05 22:44:06.222377,A,2,3
2024-07-05 22:44:06.425701,A,2,3
2024-07-05 22:44:06.640285,A,2,4
2024-07-05 22:44:06.822675,A,2,3
2024-07-05 22:44:07.012386,A,2,3
2024-07-05 22:44:07.194886,A,2,4
2024-07-05 22:44:07.381676,A,2,4
2024-07-05 22:44:07.569052,A,2,4
2024-07-05 22:44:07.753573,A,2,4
2024-07-05 22:44:07.950292,A,2,4
2024-07-05 22:44:08.131440,A,2,4
2024-07-05 22:44:08.319280,A,2,4
2024-07-05 22:44:08.507086,A,2,3
2024-07-05 22:44:08.723358,A,2,3
2024-07-05 22:44:08.946570,A,2,3
2024-07-05 22:44:09.129506,A,2,4
2024-07-05 22:44:09.316807,A,2,4
2024-07-05 22:44:09.506704,A,2,4
2024-07-05 22:44:09.706684,A,2,4
2024-07-05 22:44:09.886068,A,2,3
2024-07-05 22:44:10.148231,A,2,3
2024-07-05 22:44:10.371638,A,2,4
2024-07-05 22:44:10.552255,A,2,4
2024-07-05 22:44:10.749247,A,2,4
2024-07-05 22:44:10.964239,A,2,4
2024-07-05 22:44:11.187123,A,2,4
2024-07-05 22:44:11.409788,A,2,4
2024-07-05 22:44:11.610318,A,2,4
2024-07-05 22:44:11.797236,A,2,4
2024-07-05 22:44:11.989159,A,2,4
2024-07-05 22:44:12.219028,A,2,4
2024-07-05 22:44:12.431072,A,2,3
2024-07-05 22:44:12.628771,A,2,3
2024-07-05 22:44:12.805225,A,2,4
2024-07-05 22:44:13.002641,A,2,4
2024-07-05 22:44:13.201557,A,2,4
2024-07-05 22:44:13.403349,A,2,3
2024-07-05 22:44:13.608101,A,2,5
2024-07-05 22:44:13.821707,A,2,5
2024-07-05 22:44:14.058574,A,2,5
2024-07-05 22:44:14.256309,A,2,5
2024-07-05 22:44:14.452722,A,2,5
2024-07-05 22:44:14.635126,A,2,5
2024-07-05 22:44:14.820140,A,2,5
2024-07-05 22:44:15.018890,A,2,5
2024-07-05 22:44:15.199365,A,2,5
2024-07-05 22:44:15.394620,A,2,5
2024-07-05 22:44:15.587870,A,2,5
2024-07-05 22:44:15.763381,A,2,5
2024-07-05 22:44:15.956285,A,2,5
2024-07-05 22:44:16.164419,A,2,5
2024-07-05 22:44:16.399342,A,2,5
2024-07-05 22:44:16.627654,A,2,5
2024-07-05 22:44:16.845291,A,2,5
2024-07-05 22:44:17.042006,A,2,5
2024-07-05 22:44:17.216585,A,2,5
2024-07-05 22:44:17.401631,A,2,5
2024-07-05 22:44:17.636277,A,2,6
2024-07-05 22:44:17.827505,A,2,6
2024-07-05 22:44:18.027807,A,2,6
2024-07-05 22:44:18.244761,A,2,6
2024-07-05 22:44:18.462706,A,2,6
2024-07-05 22:44:18.643482,A,2,6
2024-07-05 22:44:18.828847,A,2,6
2024-07-05 22:44:19.022393,A,2,6
2024-07-05 22:44:19.216316,A,2,6
2024-07-05 22:44:19.429749,A,2,6
2024-07-05 22:44:19.624559,A,2,6
2024-07-05 22:44:19.840669,A,2,6
2024-07-05 22:44:20.047924,A,2,6
2024-07-05 22:44:20.257754,A,2,6
2024-07-05 22:44:20.470524,A,2,6
2024-07-05 22:44:20.673430,A,2,6
2024-07-05 22:44:20.895846,A,2,6
2024-07-05 22:44:21.116821,A,3,6
2024-07-05 22:44:21.324953,A,3,6
2024-07-05 22:44:21.514746,A,3,6
2024-07-05 22:44:21.709184,A,3,6
2024-07-05 22:44:21.903411,A,3,6
2024-07-05 22:44:22.114880,A,4,4
2024-07-05 22:44:22.296432,A,4,4
2024-07-05 22:44:22.483918,A,4,4
2024-07-05 22:44:22.672672,A,4,4
2024-07-05 22:44:22.859050,A,4,4
2024-07-05 22:44:23.051895,A,4,4
2024-07-05 22:44:23.250451,A,4,4
2024-07-05 22:44:23.442594,A,4,4
2024-07-05 22:44:23.631668,A,4,4
2024-07-05 22:44:23.823387,A,4,4
2024-07-05 22:44:24.004458,A,4,4
2024-07-05 22:44:24.212552,A,4,4
2024-07-05 22:44:24.448842,A,3,4
2024-07-05 22:44:24.703674,A,3,4
2024-07-05 22:44:24.894615,A,3,4
2024-07-05 22:44:25.093964,A,3,4
2024-07-05 22:44:25.286728,A,3,3
2024-07-05 22:44:25.492565,A,3,3
2024-07-05 22:44:25.692273,A,3,4
2024-07-05 22:44:25.917473,A,3,4
2024-07-05 22:44:26.157603,A,3,4
2024-07-05 22:44:26.412837,A,3,4
2024-07-05 22:44:26.636178,A,3,4
2024-07-05 22:44:26.825030,A,3,4
2024-07-05 22:44:27.001954,A,3,4
2024-07-05 22:44:27.189832,A,3,4
2024-07-05 22:44:27.390165,A,3,5
2024-07-05 22:44:27.585032,A,3,5
2024-07-05 22:44:27.804143,A,3,5
2024-07-05 22:44:28.012488,A,3,4
2024-07-05 22:44:28.199422,A,3,6
2024-07-05 22:44:28.375097,A,3,6
2024-07-05 22:44:28.569906,A,3,6
2024-07-05 22:44:28.765085,A,3,6
2024-07-05 22:44:28.962657,A,3,5
2024-07-05 22:44:29.193223,A,3,5
2024-07-05 22:44:29.446111,A,3,5
2024-07-05 22:44:29.647583,A,3,5
2024-07-05 22:44:29.842339,A,3,5
2024-07-05 22:44:30.020723,A,3,5
2024-07-05 22:44:30.208186,A,3,5
2024-07-05 22:44:30.398542,A,3,5
2024-07-05 22:44:30.622554,A,3,5
2024-07-05 22:44:30.842289,A,3,5
2024-07-05 22:44:31.024666,A,3,4
2024-07-05 22:44:31.211793,A,3,4
2024-07-05 22:44:31.396195,A,3,4
2024-07-05 22:44:31.579409,A,3,4
2024-07-05 22:44:31.806676,A,3,4
2024-07-05 22:44:32.021550,A,3,4
2024-07-05 22:44:32.237984,A,3,4
2024-07-05 22:44:32.423537,A,3,4
2024-07-05 22:44:32.614892,A,3,4
2024-07-05 22:44:32.827300,A,3,4
2024-07-05 22:44:33.057295,A,3,4
2024-07-05 23:01:27.347099,A,17,11
2024-07-05 23:01:27.503489,A,17,10
2024-07-05 23:01:27.598287,A,16,9
2024-07-05 23:01:27.688441,A,17,10
2024-07-05 23:01:27.789490,A,17,14
2024-07-05 23:01:27.895984,A,17,12
2024-07-05 23:01:27.993200,A,17,14
2024-07-05 23:01:28.092726,A,17,12
2024-07-05 23:01:28.182681,A,17,10
2024-07-05 23:01:28.282471,A,17,10
2024-07-05 23:01:28.374695,A,17,10
2024-07-05 23:01:28.473712,A,17,10
2024-07-05 23:01:28.571704,A,17,10
2024-07-05 23:01:28.664941,A,16,10
2024-07-05 23:01:28.755839,A,16,10
2024-07-05 23:01:28.838741,A,17,10
2024-07-05 23:01:28.930425,A,17,10
2024-07-05 23:01:29.026023,A,17,10
2024-07-05 23:01:29.119637,A,17,9
2024-07-05 23:01:29.212524,A,17,9
2024-07-05 23:01:29.300360,A,17,10
2024-07-05 23:01:29.392354,A,16,10
2024-07-05 23:01:29.476906,A,12,8
2024-07-05 23:01:29.563587,A,16,9
2024-07-05 23:01:29.645640,A,19,10
2024-07-05 23:01:29.730332,A,19,11
2024-07-05 23:01:29.819516,A,18,10
2024-07-05 23:01:29.910134,A,18,10
2024-07-05 23:01:30.001793,A,16,11
2024-07-05 23:01:30.105898,A,16,11
2024-07-05 23:01:30.199233,A,17,11
2024-07-05 23:01:30.288864,A,17,11
2024-07-05 23:01:30.375042,A,17,11
2024-07-05 23:01:30.468910,A,17,11
2024-07-05 23:01:30.561659,A,17,11
2024-07-05 23:01:30.652007,A,17,11
2024-07-05 23:01:30.740337,A,17,12
2024-07-05 23:01:30.832608,A,18,9
2024-07-05 23:01:30.922650,A,18,9
2024-07-05 23:01:31.016101,A,16,10
2024-07-05 23:01:31.120458,A,17,10
2024-07-05 23:01:31.205232,A,17,10
2024-07-05 23:01:31.299182,A,17,12
2024-07-05 23:01:31.393281,A,16,12
2024-07-05 23:01:31.487261,A,18,12
2024-07-05 23:01:31.591953,A,17,13
2024-07-05 23:01:31.686967,A,17,13
2024-07-05 23:01:31.772575,A,17,13
2024-07-05 23:01:31.857593,A,16,14
2024-07-05 23:01:31.942373,A,17,14
2024-07-05 23:01:32.025053,A,17,14
2024-07-05 23:01:32.122548,A,17,14
2024-07-05 23:01:32.217463,A,16,14
2024-07-05 23:01:32.307327,A,15,13
2024-07-05 23:01:32.410592,A,15,13
2024-07-05 23:01:32.513875,A,15,13
2024-07-05 23:01:32.604329,A,15,13
2024-07-05 23:01:32.697046,A,15,14
2024-07-05 23:01:32.787382,A,15,13
2024-07-05 23:01:32.880526,A,15,14
2024-07-05 23:01:32.974173,A,15,15
2024-07-05 23:01:33.067823,A,15,18
2024-07-05 23:01:33.164225,A,15,17
2024-07-05 23:01:33.259689,A,16,16
2024-07-05 23:01:33.353377,A,16,16
2024-07-05 23:01:33.447541,A,16,16
2024-07-05 23:01:33.537837,A,15,16
2024-07-05 23:01:33.633759,A,17,20
2024-07-05 23:01:33.730399,A,17,22
2024-07-05 23:01:33.821235,A,17,23
2024-07-05 23:01:33.920318,A,17,21
2024-07-05 23:01:34.009173,A,17,20
2024-07-05 23:01:34.105066,A,17,20
2024-07-05 23:01:34.196010,A,17,20
2024-07-05 23:01:34.286114,A,16,19
2024-07-05 23:01:34.378150,A,16,19
2024-07-05 23:01:34.470465,A,16,24
2024-07-05 23:01:34.566646,A,18,25
2024-07-05 23:01:34.670180,A,17,24
2024-07-05 23:01:34.776722,A,19,30
2024-07-05 23:01:34.875591,A,16,27
2024-07-05 23:01:34.975093,A,19,29
2024-07-05 23:01:35.068163,A,19,29
2024-07-05 23:01:35.161600,A,19,29
2024-07-05 23:01:35.256506,A,20,31
2024-07-05 23:01:35.348563,A,21,30
2024-07-05 23:01:35.442458,A,25,33
2024-07-05 23:01:35.532510,A,26,34
2024-07-05 23:01:35.632290,A,21,34
2024-07-05 23:01:35.730524,A,21,34
2024-07-05 23:01:35.828695,A,20,32
2024-07-05 23:01:35.927260,A,21,34
2024-07-05 23:01:36.027544,A,24,32
2024-07-05 23:01:36.136264,A,23,30
2024-07-05 23:01:36.227268,A,20,25
2024-07-05 23:01:36.325193,A,20,25
2024-07-05 23:01:36.416685,A,17,24
2024-07-05 23:01:36.510158,A,16,23
2024-07-05 23:01:36.607850,A,17,23
2024-07-05 23:01:36.710343,A,17,17
2024-07-05 23:01:36.806930,A,16,13
2024-07-05 23:01:36.914614,A,17,15
2024-07-05 23:01:37.019756,A,17,17
2024-07-05 23:01:37.121747,A,16,16
2024-07-05 23:01:37.220361,A,17,13
2024-07-05 23:01:37.322362,A,20,13
2024-07-05 23:01:37.421503,A,19,9
2024-07-05 23:01:37.514801,A,19,9
2024-07-05 23:01:37.627732,A,20,9
2024-07-05 23:01:37.729758,A,20,9
2024-07-05 23:01:37.828161,A,20,10
2024-07-05 23:01:37.922494,A,22,10
2024-07-05 23:01:38.008073,A,21,12
2024-07-05 23:01:38.099068,A,22,12
2024-07-05 23:01:38.197677,A,22,10
2024-07-05 23:01:38.300436,A,19,11
2024-07-05 23:01:38.390155,A,21,14
2024-07-05 23:01:38.485666,A,21,14
2024-07-05 23:01:38.578186,A,21,14
2024-07-05 23:01:38.672473,A,17,16
2024-07-05 23:01:38.764632,A,18,18
2024-07-05 23:01:38.859467,A,18,18
2024-07-05 23:01:38.951597,A,19,22
2024-07-05 23:01:39.039148,A,18,20
2024-07-05 23:01:39.142591,A,17,20
2024-07-05 23:06:26.743356,A,0,0
2024-07-05 23:06:26.977082,A,0,0
2024-07-05 23:06:27.067179,A,0,0
2024-07-05 23:06:27.164112,A,1,0
2024-07-05 23:06:27.254075,A,0,0
2024-07-05 23:06:27.348948,A,1,0
2024-07-05 23:06:27.436960,A,1,0
2024-07-05 23:06:27.530843,A,1,0
2024-07-05 23:06:27.626633,A,1,0
2024-07-05 23:06:27.725533,A,1,0
2024-07-05 23:06:27.822161,A,1,0
2024-07-05 23:06:27.937211,A,1,0
2024-07-05 23:06:28.046426,A,1,0
2024-07-05 23:06:28.149172,A,1,0
2024-07-05 23:06:28.236631,A,1,0
2024-07-05 23:06:28.327998,A,0,0
2024-07-05 23:06:28.412266,A,0,0
2024-07-05 23:06:28.510404,A,0,0
2024-07-05 23:06:28.591715,A,0,0
2024-07-05 23:06:28.666604,A,0,0
2024-07-05 23:06:28.744664,A,0,0
2024-07-05 23:06:28.822628,A,0,0
2024-07-05 23:06:28.900537,A,0,0
2024-07-05 23:06:28.984337,A,0,0
2024-07-05 23:06:29.066424,A,1,0
2024-07-05 23:06:29.144732,A,1,0
2024-07-05 23:06:29.225301,A,1,0
2024-07-05 23:06:29.305443,A,1,0
2024-07-05 23:06:29.388506,A,1,0
2024-07-05 23:06:29.482188,A,0,0
2024-07-05 23:06:29.570980,A,0,0
2024-07-05 23:06:29.656157,A,0,0
2024-07-05 23:06:29.735375,A,1,0
2024-07-05 23:06:29.799726,A,0,0
2024-07-05 23:06:29.877027,A,0,0
2024-07-05 23:06:29.955300,A,1,0
2024-07-05 23:06:30.029447,A,0,0
2024-07-05 23:06:30.109652,A,0,0
2024-07-05 23:06:30.188552,A,0,0
2024-07-05 23:06:30.262261,A,0,0
2024-07-05 23:06:30.344529,A,0,0
2024-07-05 23:06:30.421528,A,1,0
2024-07-05 23:06:30.511899,A,0,0
2024-07-05 23:06:30.604532,A,0,0
2024-07-05 23:06:30.682608,A,0,0
2024-07-05 23:06:30.757328,A,0,0
2024-07-05 23:06:30.833717,A,0,0
2024-07-05 23:06:30.911674,A,0,0
2024-07-05 23:06:30.996495,A,0,0
2024-07-05 23:06:31.073556,A,0,0
2024-07-05 23:06:31.145888,A,1,0
2024-07-05 23:06:31.227351,A,1,0
2024-07-05 23:06:31.295545,A,1,0
2024-07-05 23:06:31.370694,A,1,0
2024-07-05 23:06:31.463860,A,1,1
2024-07-05 23:06:31.538245,A,1,1
2024-07-05 23:06:31.611790,A,1,1
2024-07-05 23:06:31.704435,A,1,1
2024-07-05 23:06:31.795627,A,1,1
2024-07-05 23:06:31.886491,A,1,1
2024-07-05 23:06:31.971830,A,2,2
2024-07-05 23:06:32.055159,A,3,2
2024-07-05 23:06:32.145090,A,3,2
2024-07-05 23:06:32.229505,A,3,2
2024-07-05 23:06:32.319587,A,3,2
2024-07-05 23:06:32.391438,A,3,2
2024-07-05 23:06:32.478363,A,2,2
2024-07-05 23:06:32.573568,A,2,1
2024-07-05 23:06:32.652400,A,2,1
2024-07-05 23:06:32.739436,A,2,1
2024-07-05 23:06:32.821554,A,2,1
2024-07-05 23:06:32.898282,A,3,1
2024-07-05 23:06:32.977346,A,2,1
2024-07-05 23:06:33.069544,A,2,1
2024-07-05 23:06:33.147146,A,2,1
2024-07-05 23:06:33.225525,A,2,1
2024-07-05 23:06:33.300771,A,2,1
2024-07-05 23:06:33.382318,A,3,1
2024-07-05 23:06:33.475531,A,3,1
2024-07-05 23:06:33.556778,A,3,1
2024-07-05 23:06:33.649951,A,3,1
2024-07-05 23:06:33.738383,A,3,1
2024-07-05 23:06:33.815599,A,3,1
2024-07-05 23:06:33.894682,A,3,2
2024-07-05 23:06:33.989176,A,3,2
2024-07-05 23:06:34.088577,A,3,1
2024-07-05 23:06:34.185458,A,3,2
2024-07-05 23:06:34.263104,A,3,2
2024-07-05 23:06:34.333644,A,3,2
2024-07-05 23:06:34.414642,A,3,1
2024-07-05 23:06:34.499188,A,3,2
2024-07-05 23:06:34.578271,A,3,3
2024-07-05 23:06:34.667460,A,3,2
2024-07-05 23:06:34.747960,A,3,1
2024-07-05 23:06:34.812515,A,3,2
2024-07-05 23:06:34.882025,A,3,1
2024-07-05 23:06:34.963573,A,3,1
2024-07-05 23:06:35.048186,A,3,1
2024-07-05 23:06:35.123748,A,3,1
2024-07-05 23:06:35.198572,A,3,2
2024-07-05 23:06:35.275037,A,3,1
2024-07-05 23:06:35.354167,A,4,2
2024-07-05 23:06:35.437519,A,3,3
2024-07-05 23:06:35.519487,A,4,4
2024-07-05 23:06:35.608798,A,2,2
2024-07-05 23:06:35.694465,A,3,2
2024-07-05 23:06:35.780531,A,3,2
2024-07-05 23:06:35.868490,A,3,2
2024-07-05 23:06:35.950561,A,3,2
2024-07-05 23:06:36.043539,A,4,2
2024-07-05 23:06:36.112266,A,5,2
2024-07-05 23:06:36.200324,A,4,2
2024-07-05 23:06:36.299389,A,4,3
2024-07-05 23:06:36.391526,A,5,1
2024-07-05 23:06:36.480612,A,4,1
2024-07-05 23:06:36.573109,A,3,2
2024-07-05 23:06:36.663362,A,3,2
2024-07-05 23:06:36.740554,A,4,2
2024-07-05 23:06:36.818863,A,4,3
2024-07-05 23:06:36.905104,A,4,4
2024-07-05 23:06:36.999702,A,7,7
2024-07-05 23:06:37.090485,A,7,6
2024-07-05 23:06:37.179646,A,7,6
2024-07-05 23:06:37.272730,A,8,7
2024-07-05 23:06:37.359368,A,6,5
2024-07-05 23:06:37.439782,A,5,5
2024-07-05 23:06:37.526117,A,6,5
2024-07-05 23:06:37.614588,A,5,4
2024-07-05 23:06:37.706626,A,3,3
2024-07-05 23:06:37.793736,A,5,9
2024-07-05 23:06:37.874520,A,5,10
2024-07-05 23:06:37.960309,A,3,9
2024-07-05 23:06:38.052696,A,4,8
2024-07-05 23:06:38.130713,A,6,5
2024-07-05 23:06:38.220704,A,6,7
2024-07-05 23:06:38.306627,A,6,5
2024-07-05 23:06:38.391756,A,6,6
2024-07-05 23:06:38.490543,A,9,7
2024-07-05 23:06:38.593753,A,9,7
2024-07-05 23:06:38.695466,A,9,8
2024-07-05 23:06:38.783573,A,10,7
2024-07-05 23:06:38.874771,A,10,6
2024-07-05 23:06:38.968361,A,9,5
2024-07-05 23:06:39.047847,A,8,4
2024-07-05 23:06:39.134460,A,7,3
2024-07-05 23:06:39.218611,A,6,3
2024-07-05 23:06:39.298842,A,6,3
2024-07-05 23:06:39.384634,A,5,1
2024-07-05 23:06:39.465543,A,5,2
2024-07-05 23:06:39.548464,A,5,4
2024-07-05 23:06:39.643511,A,6,4
2024-07-05 23:06:39.735709,A,5,4
2024-07-05 23:06:39.827697,A,7,5
2024-07-05 23:06:39.918719,A,8,4
2024-07-05 23:06:40.016475,A,7,5
2024-07-05 23:06:40.105475,A,7,4
2024-07-05 23:06:40.193094,A,6,4
2024-07-05 23:06:40.276506,A,6,4
2024-07-05 23:06:40.363719,A,5,5
2024-07-05 23:06:40.446558,A,5,5
2024-07-05 23:06:40.529361,A,5,5
2024-07-05 23:06:40.621522,A,6,5
2024-07-05 23:06:40.717330,A,6,5
2024-07-05 23:06:40.812195,A,6,5
2024-07-05 23:06:40.903166,A,6,5
2024-07-05 23:06:40.991474,A,6,6
2024-07-05 23:06:41.074103,A,6,6
2024-07-05 23:06:41.161511,A,6,6
2024-07-05 23:06:41.247990,A,6,6
2024-07-05 23:06:41.337568,A,6,6
2024-07-05 23:06:41.418543,A,6,5
2024-07-05 23:06:41.492338,A,6,5
2024-07-05 23:06:41.580783,A,6,5
2024-07-05 23:06:41.661056,A,6,5
2024-07-05 23:06:41.745565,A,6,5
2024-07-05 23:06:41.826185,A,6,4
2024-07-05 23:06:41.913546,A,6,4
2024-07-05 23:06:42.002501,A,6,4
2024-07-05 23:06:42.088371,A,6,4
2024-07-05 23:06:42.167162,A,6,4
2024-07-05 23:06:42.257647,A,6,4
2024-07-05 23:06:42.341559,A,6,5
2024-07-05 23:06:42.420650,A,5,6
2024-07-05 23:06:42.508880,A,5,5
2024-07-05 23:06:42.589605,A,5,3
2024-07-05 23:06:42.678344,A,5,6
2024-07-05 23:06:42.760209,A,5,6
2024-07-05 23:06:42.846321,A,6,3
2024-07-05 23:06:42.928719,A,5,5
2024-07-05 23:06:43.020441,A,5,5
2024-07-05 23:06:43.104676,A,5,5
2024-07-05 23:06:43.200198,A,4,4
2024-07-05 23:06:43.288580,A,8,5
2024-07-05 23:06:43.367368,A,7,7
2024-07-05 23:06:43.457191,A,7,7
2024-07-05 23:06:43.539522,A,7,6
2024-07-05 23:06:43.622387,A,7,5
2024-07-05 23:06:43.712436,A,9,6
2024-07-05 23:06:43.800457,A,9,4
2024-07-05 23:06:43.885120,A,9,5
2024-07-05 23:06:43.972654,A,8,5
2024-07-05 23:06:44.055393,A,3,3
2024-07-05 23:06:44.143506,A,4,2
2024-07-05 23:06:44.225609,A,4,2
2024-07-05 23:06:44.314911,A,4,3
2024-07-05 23:06:44.395413,A,4,5
2024-07-05 23:06:44.485080,A,4,5
2024-07-05 23:06:44.566547,A,4,5
2024-07-05 23:06:44.660618,A,4,6
2024-07-05 23:06:44.737972,A,4,6
2024-07-05 23:06:44.809737,A,4,5
2024-07-05 23:06:44.892682,A,4,3
2024-07-05 23:06:44.972321,A,4,3
2024-07-05 23:06:45.067034,A,4,3
2024-07-05 23:06:45.170296,A,4,2
2024-07-05 23:06:45.269936,A,4,1
2024-07-05 23:06:45.369784,A,4,2
2024-07-05 23:06:45.457694,A,4,1
2024-07-05 23:06:45.541776,A,5,2
2024-07-05 23:06:45.620422,A,4,1
2024-07-05 23:06:45.719226,A,4,2
2024-07-05 23:06:45.816612,A,4,1
2024-07-05 23:06:45.909653,A,4,2
2024-07-05 23:06:46.002424,A,4,3
2024-07-05 23:06:46.083257,A,4,3
2024-07-05 23:06:46.160069,A,4,2
2024-07-05 23:06:46.253718,A,4,1
2024-07-05 23:06:46.337268,A,4,2
2024-07-05 23:06:46.427487,A,5,1
2024-07-05 23:06:46.514546,A,5,0
2024-07-05 23:06:46.599186,A,5,1
2024-07-05 23:06:46.688009,A,5,2
2024-07-05 23:06:46.771343,A,5,5
2024-07-05 23:06:46.852721,A,5,5
2024-07-05 23:06:46.941497,A,5,5
2024-07-05 23:06:47.022965,A,6,5
2024-07-05 23:06:47.113261,A,5,7
2024-07-05 23:06:47.196262,A,6,9
2024-07-05 23:06:47.284886,A,7,8
2024-07-05 23:06:47.371828,A,6,8
2024-07-05 23:06:47.449270,A,6,8
2024-07-05 23:06:47.554506,A,7,8
2024-07-05 23:06:47.676798,A,11,7
2024-07-05 23:06:47.783468,A,9,6
2024-07-05 23:06:47.870383,A,9,7
2024-07-05 23:06:47.949153,A,8,5
2024-07-05 23:06:48.036713,A,7,3
2024-07-05 23:06:48.120668,A,7,2
2024-07-05 23:06:48.208723,A,7,2
2024-07-05 23:06:48.292608,A,6,1
2024-07-05 23:06:48.383585,A,7,2
2024-07-05 23:06:48.466486,A,9,2
2024-07-05 23:06:48.572613,A,10,2
2024-07-05 23:06:48.677282,A,10,2
2024-07-05 23:06:48.762566,A,9,2
2024-07-05 23:06:48.850164,A,10,2
2024-07-05 23:06:48.930732,A,10,3
2024-07-05 23:06:49.010979,A,10,3
2024-07-05 23:06:49.099249,A,10,2
2024-07-05 23:06:49.181573,A,10,2
2024-07-05 23:06:49.260519,A,10,2
2024-07-05 23:06:49.340237,A,9,2
2024-07-05 23:06:49.426903,A,9,2
2024-07-05 23:06:49.511479,A,9,3
2024-07-05 23:06:49.592431,A,9,3
2024-07-05 23:06:49.690124,A,9,3
2024-07-05 23:06:49.772694,A,8,3
2024-07-05 23:06:49.861568,A,8,3
2024-07-05 23:06:49.954732,A,8,3
2024-07-05 23:06:50.046734,A,5,4
2024-07-05 23:06:50.132419,A,3,3
2024-07-05 23:06:50.212561,A,3,3
2024-07-05 23:06:50.303600,A,3,3
2024-07-05 23:06:50.380254,A,3,3
2024-07-05 23:06:50.470382,A,3,3
2024-07-05 23:06:50.553107,A,3,3
2024-07-05 23:06:50.629699,A,3,3
2024-07-05 23:06:50.710570,A,3,3
2024-07-05 23:06:50.785570,A,3,3
2024-07-05 23:06:50.867724,A,3,3
2024-07-05 23:06:50.946986,A,3,3
2024-07-05 23:06:51.026982,A,3,3
2024-07-05 23:06:51.104451,A,3,3
2024-07-05 23:06:51.182016,A,3,3
2024-07-05 23:06:51.268198,A,3,3
2024-07-05 23:06:51.348070,A,3,3
2024-07-05 23:06:51.426676,A,3,3
2024-07-05 23:06:51.517556,A,3,2
2024-07-05 23:06:51.595477,A,3,3
2024-07-05 23:06:51.676655,A,3,2
2024-07-05 23:06:51.752634,A,4,3
2024-07-05 23:06:51.830562,A,4,3
2024-07-05 23:06:51.915682,A,4,4
2024-07-05 23:06:52.002433,A,4,4
2024-07-05 23:06:52.097989,A,4,4
2024-07-05 23:06:52.191227,A,5,4
2024-07-05 23:06:52.283906,A,4,4
2024-07-05 23:06:52.374277,A,5,3
2024-07-05 23:06:52.474442,A,4,3
2024-07-05 23:06:52.570129,A,4,3
2024-07-05 23:06:52.656576,A,4,4
2024-07-05 23:06:52.748502,A,3,2
2024-07-05 23:06:52.837452,A,3,3
2024-07-05 23:06:52.921481,A,4,2
2024-07-05 23:06:53.013557,A,3,3
2024-07-05 23:06:53.105952,A,4,2
2024-07-05 23:06:53.195506,A,2,2
2024-07-05 23:06:53.279344,A,2,2
2024-07-05 23:06:53.370037,A,3,2
2024-07-05 23:06:53.450053,A,2,1
2024-07-05 23:06:53.536482,A,3,2
2024-07-05 23:06:53.622554,A,2,2
2024-07-05 23:06:53.709642,A,3,2
2024-07-05 23:06:53.791804,A,4,4
2024-07-05 23:06:53.879568,A,3,3
2024-07-05 23:06:53.965136,A,3,3
2024-07-05 23:06:54.051474,A,3,3
2024-07-05 23:06:54.133477,A,3,4
2024-07-05 23:06:54.220590,A,3,3
2024-07-05 23:06:54.307424,A,3,4
